Code,Disease,Symptom1,Symptom2,Symptom3,Symptom4,Symptom5,Symptom6,Symptom7,Symptom8,Symptom9,Symptom10,Symptom11
421,Primary thrombocythemia,Dizziness,Sweating,Fluid_retention,Pain_of_the_anus,Joint_pain,Frequent_urination,Abusing_alcohol,Symptoms_of_eye,,,
421,Primary thrombocythemia,Dizziness,Sweating,Flatulence,Rectal_bleeding,Fluid_retention,Joint_pain,Muscle_pain,Frequent_urination,,,
421,Primary thrombocythemia,Dizziness,Sweating,Fluid_retention,Pain_of_the_anus,Joint_pain,Frequent_urination,Abusing_alcohol,Symptoms_of_eye,,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Lower_body_pain,Problems_with_movement,Pelvic_pain,,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Lower_body_pain,Problems_with_movement,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Back_pain,Knee_pain,Ache_all_over,Lower_body_pain,Problems_with_movement,Pelvic_pain,,,
422,Arthritis of the hip,Hip_pain,Low_back_pain,Ache_all_over,Groin_pain,Lower_body_pain,Pelvic_pain,Joint_pain,Hip_stiffness_or_tightness,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,Disturbance_of_smell_or_taste,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,Disturbance_of_smell_or_taste,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,Disturbance_of_smell_or_taste,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,Disturbance_of_smell_or_taste,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Skin_pain,Incontinence_of_stool,Penis_redness,,,,,,
423,Decubitus ulcer,Skin_lesion,Skin_on_leg_or_foot_looks_infected,Penis_redness,Disturbance_of_smell_or_taste,,,,,,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,,
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting,
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Heavy_menstrual_flow,Problems_with_movement,Fainting,,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Ache_all_over,Apnea,Heavy_menstrual_flow,,,
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Heavy_menstrual_flow,Problems_with_movement,Fainting,,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,,
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Ache_all_over,Apnea,Heavy_menstrual_flow,Problems_with_movement,Fainting,
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Heavy_menstrual_flow,Problems_with_movement,Fainting,,,
424,Hypernatremia,Weakness,Fever,Fluid_retention,Depressive_or_psychotic_symptoms,Vomiting,Ache_all_over,Apnea,Heavy_menstrual_flow,,,
424,Hypernatremia,Weakness,Fever,Vomiting,Shortness_of_breath,Ache_all_over,Heavy_menstrual_flow,Problems_with_movement,Fainting,,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Itchy_ear(s),Throat_feels_tight,Neck_mass,,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Hoarse_voice,Redness_in_ear,Itchy_ear(s),,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Itchy_ear(s),Throat_feels_tight,Neck_mass,,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Hoarse_voice,Redness_in_ear,Itchy_ear(s),Throat_feels_tight,Neck_mass,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Itchy_ear(s),Throat_feels_tight,Neck_mass,,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Dizziness,Ear_pain,Nasal_congestion,Hoarse_voice,Redness_in_ear,Itchy_ear(s),,,
425,Sensorineural hearing loss,Diminished_hearing,Ringing_in_ear,Nasal_congestion,Fluid_in_ear,Hoarse_voice,Itchy_ear(s),Throat_feels_tight,Neck_mass,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
426,Chronic ulcer,Skin_lesion,Skin_pain,,,,,,,,,
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,{"symptoms":"1"}],
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,,
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,,
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,{"symptoms":"1"}],,
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,,,
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,,,
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,{"symptoms":"1"}],
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,,
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,,
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,{"symptoms":"1"}],,
427,Osteoporosis,Back_pain,Joint_pain,Bones_are_painful,Disturbance_of_memory,Muscle_cramps,Stomach_bloating,Leg_cramps_or_spasms,Low_back_stiffness_or_tightness,,,
427,Osteoporosis,Back_pain,Joint_pain,Muscle_cramps,,Stomach_bloating,Low_back_stiffness_or_tightness,Melena,Excessive_urination_at_night,,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,,
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Headache,Side_pain,Lower_abdominal_pain,,,
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,,
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Headache,Side_pain,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,,
428,Ileus,Sharp_abdominal_pain,Nausea,Diarrhea,Constipation,Burning_abdominal_pain,Headache,Side_pain,Lower_abdominal_pain,,,
428,Ileus,Sharp_abdominal_pain,Nausea,Burning_abdominal_pain,Stomach_bloating,Headache,Lower_abdominal_pain,Upper_abdominal_pain,Pain_of_the_anus,,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain,
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Fever,Vomiting,Burning_abdominal_pain,,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Sharp_abdominal_pain,Knee_pain,Fever,,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Fever,Vomiting,Burning_abdominal_pain,,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Sharp_abdominal_pain,Knee_pain,Fever,Vomiting,Burning_abdominal_pain,
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Fever,Vomiting,Burning_abdominal_pain,,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Sharp_chest_pain,Arm_pain,Hip_pain,Sharp_abdominal_pain,Knee_pain,Fever,,,
429,Sickle cell crisis,Ache_all_over,Back_pain,Hip_pain,Low_back_pain,Sharp_abdominal_pain,Fever,Vomiting,Burning_abdominal_pain,,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin
430,Urethritis,Painful_urination,Frequent_urination,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,,
430,Urethritis,Painful_urination,Frequent_urination,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin,
430,Urethritis,Painful_urination,Frequent_urination,Penis_pain,Retention_of_urine,Pain_in_testicles,Pelvic_pain,Vaginal_itching,Itching_of_skin,,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,,,
430,Urethritis,Painful_urination,Frequent_urination,Penis_pain,Retention_of_urine,Pain_in_testicles,Pelvic_pain,Vaginal_itching,Itching_of_skin,,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin
430,Urethritis,Painful_urination,Frequent_urination,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,,
430,Urethritis,Painful_urination,Frequent_urination,Penis_pain,Retention_of_urine,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,Vaginal_itching,Itching_of_skin,
430,Urethritis,Painful_urination,Frequent_urination,Penis_pain,Retention_of_urine,Pain_in_testicles,Pelvic_pain,Vaginal_itching,Itching_of_skin,,,
430,Urethritis,Painful_urination,Frequent_urination,Sharp_abdominal_pain,Blood_in_urine,Penis_pain,Pain_in_testicles,Suprapubic_pain,Pelvic_pain,,,
